date,code,name,score,rank,penalty,avail_max,ind_ma_up,ind_macd_bull,ind_obv_up,rsi,거래대금_earned,거래대금_max,거래대금_avail,실적_earned,실적_max,실적_avail,밸류_earned,밸류_max,밸류_avail,수급_earned,수급_max,수급_avail,신고가_earned,신고가_max,신고가_avail,거래량증가_earned,거래량증가_max,거래량증가_avail,차트_earned,차트_max,차트_avail,누적등장_earned,누적등장_max,누적등장_avail,ret_5d,ret_10d
2026-06-24,004170,신세계,34.1,122,0.0,85,1,0,0,58.4,8,15,1,7.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,4.0,10,1,0,10,1,6.86,-8.18
2026-06-24,019210,와이지-원,34.1,123,0.0,85,1,1,1,60.3,4,15,1,5.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,10.0,10,1,0,10,1,6.7,11.66
2026-06-24,042700,한미반도체,34.0,124,0.0,85,0,0,0,43.0,12,15,1,6.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-18.7,-17.78
2026-06-24,051910,LG화학,34.0,125,0.0,85,0,0,0,36.2,8,15,1,12.9,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-5.38,-11.26
2026-06-24,232140,와이씨,33.9,126,0.0,85,0,0,1,33.9,0,15,1,15.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-10.95,-16.89
2026-06-24,031330,에스에이엠티,33.8,127,0.0,85,0,0,0,43.7,4,15,1,7.7,20,1,10,10,1,0,15,0,0,10,1,7,10,1,0.0,10,1,0,10,1,-17.55,-8.07
2026-06-24,267260,HD현대일렉트릭,33.6,128,0.0,85,0,0,0,38.6,12,15,1,6.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,3.42,-9.18
2026-06-24,394800,쓰리빌리언,33.2,129,0.0,75,0,1,1,30.3,0,15,1,11.9,20,1,0,10,0,0,15,0,0,10,1,7,10,1,6.0,10,1,0,10,1,-4.38,-7.67
2026-06-24,272210,한화시스템,33.1,130,0.0,85,0,0,1,34.7,4,15,1,11.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-10.29,-13.2
2026-06-24,049070,인탑스,33.1,131,0.0,85,0,0,0,45.0,0,15,1,18.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-1.11,0.89
2026-06-24,131290,티에스이,32.9,132,0.0,85,1,0,0,57.4,4,15,1,15.0,20,1,1,10,1,0,15,0,4,10,1,0,10,1,4.0,10,1,0,10,1,-1.4,8.02
2026-06-24,005690,파미셀,32.9,133,0.0,85,0,0,0,39.7,0,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-3.77,-7.46
2026-06-24,122870,와이지엔터테인먼트,32.9,134,0.0,85,0,1,0,41.9,0,15,1,20.0,20,1,5,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,1.98,-1.86
2026-06-24,012330,현대모비스,32.7,135,0.0,85,0,0,1,38.4,12,15,1,4.8,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-3.34,-4.13
2026-06-24,483650,달바글로벌,32.6,136,0.0,85,0,1,1,58.4,4,15,1,7.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,0.44,-12.43
2026-06-24,002990,금호건설,32.6,137,0.0,85,0,1,1,60.5,0,15,1,10.7,20,1,1,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,142.11,247.16
2026-06-24,005380,현대차,32.5,138,0.0,85,0,0,0,33.3,15,15,1,4.6,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-5.3,-10.12
2026-06-24,006800,미래에셋증권,32.4,139,0.0,85,0,0,0,22.0,8,15,1,9.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-3.83,1.08
2026-06-24,000990,DB하이텍,32.2,140,0.0,85,0,0,1,46.1,8,15,1,6.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-23.36,-20.01
2026-06-24,001440,대한전선,32.2,141,0.0,85,0,0,1,33.0,8,15,1,6.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-1.32,-11.42
2026-06-24,007660,이수페타시스,32.2,142,0.0,85,0,0,0,39.2,8,15,1,9.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,11.65,-3.26
2026-06-24,482630,삼양엔씨켐,32.2,143,0.0,85,0,1,1,54.5,4,15,1,7.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-21.16,-24.34
2026-06-24,084370,유진테크,32.1,144,0.0,85,1,0,0,52.1,4,15,1,9.3,20,1,10,10,1,0,15,0,0,10,1,0,10,1,4.0,10,1,0,10,1,8.34,2.41
2026-06-24,006920,모헨즈,32.0,145,0.0,75,0,1,1,69.0,4,15,1,0.0,20,1,0,10,0,0,15,0,4,10,1,10,10,1,6.0,10,1,0,10,1,-33.21,-36.0
2026-06-24,009830,한화솔루션,32.0,146,0.0,75,0,0,0,36.4,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,3.87,-5.06
2026-06-24,397030,에이프릴바이오,32.0,147,0.0,75,0,0,0,39.9,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-11.71,-31.23
2026-06-24,322000,HD현대에너지솔루션,32.0,148,0.0,75,0,0,0,34.1,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,9.56,-6.86
2026-06-24,002070,비비안,32.0,149,0.0,75,0,1,1,76.2,4,15,1,0.0,20,1,0,10,0,0,15,0,4,10,1,10,10,1,6.0,10,1,0,10,1,-40.7,-45.64
2026-06-24,053260,금강철강,32.0,150,0.0,75,0,1,1,54.8,4,15,1,4.0,20,1,0,10,0,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-14.47,-14.9
2026-06-24,037460,삼지전자,32.0,151,0.0,85,0,0,0,36.4,4,15,1,6.2,20,1,10,10,1,0,15,0,0,10,1,7,10,1,0.0,10,1,0,10,1,-4.76,4.33
2026-06-24,139480,이마트,32.0,152,0.0,75,0,0,0,34.9,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,3.86,1.74
2026-06-24,064290,인텍플러스,32.0,153,0.0,75,1,0,0,53.5,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,4.0,10,1,0,10,1,11.84,9.89
2026-06-24,329180,HD현대중공업,31.9,154,0.0,85,0,0,0,39.1,12,15,1,14.1,20,1,1,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,0.51,-14.14
2026-06-24,281820,케이씨텍,31.9,155,0.0,85,1,1,1,54.5,4,15,1,5.1,20,1,8,10,1,0,15,0,0,10,1,0,10,1,10.0,10,1,0,10,1,38.77,19.51
2026-06-24,168360,펨트론,31.9,156,0.0,85,0,0,1,42.8,0,15,1,14.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-1.89,-13.5
2026-06-24,041830,인바디,31.8,157,0.0,85,1,0,0,58.4,0,15,1,6.0,20,1,10,10,1,0,15,0,7,10,1,0,10,1,4.0,10,1,0,10,1,26.57,13.39
2026-06-24,000890,보해양조,31.7,158,5.0,75,0,1,1,94.4,4,15,1,7.5,20,1,0,10,0,0,15,0,10,10,1,0,10,1,6.0,10,1,0,10,1,-52.99,-55.75
2026-06-24,000815,삼성화재우,31.4,159,0.0,85,1,1,1,51.0,0,15,1,4.7,20,1,8,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,0,10,1,-2.33,-0.61
2026-06-24,383310,에코프로에이치엔,31.1,160,0.0,85,0,0,1,43.8,0,15,1,13.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,3.39,-0.18
2026-06-24,382800,지앤비에스 에코,31.1,161,0.0,85,0,0,0,28.3,0,15,1,16.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-5.91,-7.07
2026-06-24,005490,POSCO홀딩스,30.8,162,0.0,85,0,0,0,33.0,8,15,1,8.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-4.22,-5.43
2026-06-24,454910,두산로보틱스,30.8,163,0.0,75,0,0,0,42.2,8,15,1,15.1,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-12.32,-21.58
2026-06-24,017670,SK텔레콤,30.8,164,0.0,85,0,0,0,39.9,8,15,1,8.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-3.96,-2.53
2026-06-24,000250,삼천당제약,30.8,165,0.0,75,0,1,0,28.9,4,15,1,16.1,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-14.47,-16.31
2026-06-24,039200,오스코텍,30.7,166,0.0,75,0,1,0,39.8,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-7.28,-17.75
2026-06-24,033640,네패스,30.7,167,0.0,75,0,0,1,41.3,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-21.81,-21.81
2026-06-24,419530,SAMG엔터,30.7,168,0.0,75,0,1,0,38.3,0,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,11.06,23.45
2026-06-24,088350,한화생명,30.6,169,0.0,85,1,0,1,42.1,4,15,1,5.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-5.58,-0.21
2026-06-24,005440,현대지에프홀딩스,30.6,170,0.0,85,0,1,1,49.6,0,15,1,6.0,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,0,10,1,15.65,2.87
2026-06-24,018880,한온시스템,30.4,171,0.0,85,0,0,0,39.9,4,15,1,13.8,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-3.31,-8.27
2026-06-24,103590,일진전기,30.4,172,0.0,85,0,0,1,33.5,4,15,1,8.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,6.48,-10.66
2026-06-24,036540,SFA반도체,29.9,173,0.0,75,0,0,1,37.7,4,15,1,15.4,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-16.59,-13.01
2026-06-24,166090,하나머티리얼즈,29.9,174,0.0,85,0,0,1,42.1,4,15,1,8.4,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-6.64,-6.31
2026-06-24,058470,리노공업,29.8,175,0.0,85,0,0,1,38.8,8,15,1,6.3,20,1,8,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-11.85,-13.38
2026-06-24,034220,LG디스플레이,29.7,176,0.0,75,0,0,0,39.2,8,15,1,14.3,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-9.85,-9.61
2026-06-24,103140,풍산,29.5,177,0.0,85,0,1,1,35.6,4,15,1,5.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-4.37,-5.1
2026-06-24,003670,포스코퓨처엠,29.4,178,0.0,85,0,0,0,35.1,4,15,1,20.0,20,1,1,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-8.14,-14.77
2026-06-24,006110,삼아알미늄,29.4,179,0.0,85,0,0,0,30.5,0,15,1,20.0,20,1,5,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-9.85,-13.33
2026-06-24,006260,LS,29.3,180,0.0,85,0,0,0,37.2,8,15,1,6.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,7.78,-6.93
2026-06-24,007810,코리아써키트,29.3,181,0.0,75,0,0,0,41.9,4,15,1,18.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-18.58,-25.08
2026-06-24,010820,퍼스텍,29.3,182,0.0,85,0,0,1,30.9,0,15,1,11.9,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-7.2,-6.43
2026-06-24,003230,삼양식품,29.2,183,0.0,85,0,0,0,43.3,8,15,1,6.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,3.3,1.52
2026-06-24,277810,레인보우로보틱스,29.2,184,0.0,75,0,0,0,34.6,4,15,1,17.9,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-5.83,-11.94
2026-06-24,149950,아바텍,29.2,185,0.0,85,1,0,1,43.1,0,15,1,7.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-16.0,-22.62
2026-06-24,000810,삼성화재,29.1,186,0.0,85,1,0,0,52.0,8,15,1,4.7,20,1,8,10,1,0,15,0,0,10,1,0,10,1,4.0,10,1,0,10,1,-3.46,1.89
2026-06-24,100790,미래에셋벤처투자,28.9,187,0.0,85,0,0,0,27.8,4,15,1,10.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-12.47,-16.96
2026-06-24,439260,대한조선,28.9,188,0.0,85,0,1,1,29.1,0,15,1,8.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-6.9,-12.43
2026-06-24,023530,롯데쇼핑,28.8,189,0.0,85,1,0,0,51.3,4,15,1,6.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,4.0,10,1,0,10,1,-3.33,-10.9
2026-06-24,052710,아모텍,28.8,190,0.0,75,1,0,1,45.5,4,15,1,10.6,20,1,0,10,0,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-3.14,-23.94
2026-06-24,200470,에이팩트,28.8,191,0.0,75,1,0,1,45.5,4,15,1,10.6,20,1,0,10,0,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-31.07,-37.09
2026-06-24,139130,iM금융지주,28.8,192,0.0,85,0,0,0,33.9,4,15,1,10.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,8.6,12.05
2026-06-24,105560,KB금융,28.7,193,0.0,85,0,0,0,44.1,12,15,1,4.4,20,1,8,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,8.7,21.48
2026-06-24,004020,현대제철,28.5,194,0.0,85,0,0,0,31.2,4,15,1,10.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-3.44,-7.4
2026-06-24,015760,한국전력,28.4,195,0.0,75,0,1,1,42.2,8,15,1,7.3,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,3.81,-1.5
2026-06-24,066970,엘앤에프,28.4,196,0.0,75,0,0,0,31.6,4,15,1,17.3,20,1,0,10,0,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-6.16,-11.61
2026-06-24,005940,NH투자증권,28.4,197,0.0,85,0,0,1,37.7,4,15,1,7.1,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,0.7,9.91
2026-06-24,279570,케이뱅크,28.4,198,0.0,85,1,0,1,44.6,4,15,1,5.1,20,1,8,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-4.6,-5.96
2026-06-24,017960,한국카본,28.1,199,0.0,75,0,1,0,33.6,4,15,1,14.1,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-7.68,-14.66
2026-06-24,037350,성도이엔지,28.1,200,0.0,85,0,1,1,45.3,0,15,1,9.9,20,1,8,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,1.42,-6.11
2026-06-25,034730,SK,85.3,1,0.0,75,1,1,1,76.4,15,15,1,20.0,20,1,0,10,0,0,15,0,10,10,1,7,10,1,10.0,10,1,2,10,1,-22.26,-32.05
2026-06-25,005935,삼성전자우,75.3,2,0.0,85,1,0,1,62.2,15,15,1,20.0,20,1,10,10,1,0,15,0,10,10,1,0,10,1,7.0,10,1,2,10,1,-9.57,-24.72
2026-06-25,058730,다스코,72.5,3,0.0,85,0,1,1,69.6,8,15,1,15.6,20,1,10,10,1,0,15,0,10,10,1,10,10,1,6.0,10,1,2,10,1,-14.01,16.08
2026-06-25,000660,SK하이닉스,72.0,4,0.0,75,1,1,1,68.1,15,15,1,20.0,20,1,0,10,0,0,15,0,7,10,1,0,10,1,10.0,10,1,2,10,1,-19.68,-36.75
2026-06-25,005930,삼성전자,71.8,5,0.0,85,1,0,1,59.8,15,15,1,20.0,20,1,10,10,1,0,15,0,7,10,1,0,10,1,7.0,10,1,2,10,1,-11.3,-29.01
2026-06-25,402340,SK스퀘어,68.0,6,0.0,75,1,1,1,71.7,15,15,1,20.0,20,1,0,10,0,0,15,0,4,10,1,0,10,1,10.0,10,1,2,10,1,-21.27,-38.86
2026-06-25,196170,알테오젠,68.0,7,0.0,75,0,1,1,55.6,12,15,1,20.0,20,1,0,10,0,0,15,0,7,10,1,4,10,1,6.0,10,1,2,10,1,-11.73,-15.6
2026-06-25,290650,엘앤씨바이오,63.5,8,0.0,85,1,1,1,67.1,4,15,1,20.0,20,1,10,10,1,0,15,0,10,10,1,0,10,1,10.0,10,1,0,10,1,-19.46,-28.42
2026-06-25,420770,기가비스,60.0,9,0.0,85,1,1,0,65.1,4,15,1,20.0,20,1,10,10,1,0,15,0,10,10,1,0,10,1,7.0,10,1,0,10,1,-6.19,0.31
2026-06-25,419050,삼기에너지솔루션즈,59.9,10,0.0,85,0,1,1,66.9,4,15,1,13.9,20,1,10,10,1,0,15,0,7,10,1,10,10,1,6.0,10,1,0,10,1,-9.75,-15.47
2026-06-25,282720,금양그린파워,58.8,11,0.0,85,0,1,1,33.3,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-6.34,-10.74
2026-06-25,065710,서호전기,58.8,12,0.0,85,0,1,1,60.8,0,15,1,20.0,20,1,10,10,1,0,15,0,7,10,1,7,10,1,6.0,10,1,0,10,1,-6.18,-9.74
2026-06-25,089970,브이엠,58.7,13,0.0,75,1,1,0,63.6,8,15,1,20.0,20,1,0,10,0,0,15,0,7,10,1,0,10,1,7.0,10,1,2,10,1,-2.7,-3.6
2026-06-25,003490,대한항공,56.4,14,0.0,75,1,1,1,59.2,8,15,1,11.3,20,1,0,10,0,0,15,0,7,10,1,4,10,1,10.0,10,1,2,10,1,-1.2,-11.17
2026-06-25,080220,제주반도체,56.0,15,0.0,85,1,0,1,54.1,12,15,1,18.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-17.39,-28.49
2026-06-25,000850,화천기공,54.1,16,0.0,85,0,1,1,51.3,0,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,8.27,1.74
2026-06-25,240810,원익IPS,53.3,17,0.0,75,1,1,1,55.2,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,10.0,10,1,2,10,1,-19.52,-19.33
2026-06-25,042660,한화오션,52.9,18,0.0,85,0,0,1,41.5,12,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,9.94,-25.38
2026-06-25,028260,삼성물산,52.6,19,0.0,85,1,1,1,60.5,15,15,1,4.7,20,1,8,10,1,0,15,0,7,10,1,0,10,1,10.0,10,1,0,10,1,-13.39,-30.44
2026-06-25,214450,파마리서치,52.6,20,0.0,85,0,1,1,58.9,8,15,1,7.7,20,1,10,10,1,0,15,0,4,10,1,7,10,1,6.0,10,1,2,10,1,-2.64,2.48
2026-06-25,475150,SK이터닉스,50.9,21,0.0,85,0,1,1,55.1,15,15,1,5.3,20,1,8,10,1,0,15,0,0,10,1,7,10,1,6.0,10,1,2,10,1,-12.54,-2.04
2026-06-25,222800,심텍,50.7,22,0.0,75,1,0,0,55.2,8,15,1,20.0,20,1,0,10,0,0,15,0,4,10,1,0,10,1,4.0,10,1,2,10,1,-6.1,-14.34
2026-06-25,319660,피에스케이,50.7,23,0.0,85,1,1,1,63.2,8,15,1,9.1,20,1,10,10,1,0,15,0,4,10,1,0,10,1,10.0,10,1,2,10,1,0.12,8.21
2026-06-25,093370,후성,50.7,24,0.0,75,1,1,1,57.6,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,10.0,10,1,0,10,1,-26.42,-31.52
2026-06-25,009420,한올바이오파마,50.6,25,0.0,85,0,1,0,56.8,8,15,1,20.0,20,1,8,10,1,0,15,0,0,10,1,4,10,1,3.0,10,1,0,10,1,-4.12,-5.32
2026-06-25,009150,삼성전기,49.4,26,0.0,85,1,0,1,59.2,15,15,1,8.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,2,10,1,-8.46,-35.45
2026-06-25,353200,대덕전자,49.4,27,0.0,85,0,0,0,41.7,12,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-7.32,-14.95
2026-06-25,475430,키스트론,48.7,28,0.0,85,0,1,1,63.6,8,15,1,5.4,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,2,10,1,-16.24,-30.65
2026-06-25,091590,남화토건,48.7,29,0.0,75,0,1,0,62.5,4,15,1,19.5,20,1,0,10,0,0,15,0,0,10,1,10,10,1,3.0,10,1,0,10,1,106.42,42.41
2026-06-25,006400,삼성SDI,48.2,30,0.0,85,0,0,1,38.7,12,15,1,16.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,-6.13,-8.52
2026-06-25,124500,아이티센글로벌,48.2,31,0.0,85,0,0,0,21.0,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,7,10,1,0.0,10,1,0,10,1,0.46,-8.76
2026-06-25,004710,한솔테크닉스,48.2,32,0.0,85,1,0,1,46.5,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-15.75,-24.91
2026-06-25,126640,화신정공,48.2,33,0.0,85,1,0,1,53.3,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,0,10,1,-6.07,-9.05
2026-06-25,100090,SK오션플랜트,48.1,34,0.0,85,0,1,1,47.2,8,15,1,6.9,20,1,8,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,2,10,1,-9.19,-19.58
2026-06-25,004310,현대약품,47.1,35,0.0,85,0,1,1,44.7,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-25.37,-30.22
2026-06-25,005440,현대지에프홀딩스,47.1,36,0.0,85,0,1,1,60.4,4,15,1,6.0,20,1,10,10,1,0,15,0,4,10,1,10,10,1,6.0,10,1,0,10,1,0.81,-7.82
2026-06-25,026940,부국철강,45.5,37,0.0,85,0,1,0,54.4,4,15,1,14.7,20,1,10,10,1,0,15,0,0,10,1,7,10,1,3.0,10,1,0,10,1,-5.99,-16.88
2026-06-25,122640,예스티,45.3,38,0.0,75,1,1,1,58.0,4,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,10.0,10,1,0,10,1,-15.38,-14.69
2026-06-25,032830,삼성생명,44.9,39,0.0,85,1,0,1,59.1,12,15,1,7.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,7.0,10,1,2,10,1,-11.97,-27.07
2026-06-25,043260,성호전자,44.7,40,0.0,85,0,0,0,36.3,8,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,-26.09,-34.09
2026-06-25,004170,신세계,44.7,41,0.0,85,1,0,1,64.2,8,15,1,7.0,20,1,10,10,1,0,15,0,4,10,1,0,10,1,7.0,10,1,2,10,1,-6.88,-20.24
2026-06-25,483650,달바글로벌,44.4,42,0.0,85,0,1,1,60.5,8,15,1,7.7,20,1,10,10,1,0,15,0,0,10,1,4,10,1,6.0,10,1,2,10,1,-6.03,-14.01
2026-06-25,002990,금호건설,44.4,43,0.0,85,0,1,1,63.8,8,15,1,10.7,20,1,1,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,2,10,1,142.16,173.92
2026-06-25,089030,테크윙,44.0,44,0.0,75,0,0,1,45.1,8,15,1,20.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,-11.85,-16.16
2026-06-25,010950,S-Oil,43.5,45,0.0,85,0,0,1,37.5,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,19.04,42.06
2026-06-25,263750,펄어비스,43.5,46,0.0,85,0,1,0,21.4,4,15,1,20.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,0,10,1,2.97,-0.71
2026-06-25,047040,대우건설,43.2,47,0.0,85,0,0,1,40.1,8,15,1,13.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,3.0,10,1,2,10,1,-8.96,-19.39
2026-06-25,469610,이노테크,43.2,48,0.0,85,0,1,1,49.1,4,15,1,6.7,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,-12.68,-22.7
2026-06-25,012450,한화에어로스페이스,42.6,49,0.0,85,0,1,1,41.0,12,15,1,8.2,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,8.42,-12.44
2026-06-25,009155,삼성전기우,42.4,50,0.0,85,1,1,1,61.5,8,15,1,8.0,20,1,10,10,1,0,15,0,0,10,1,0,10,1,10.0,10,1,0,10,1,-16.24,-40.36
2026-06-25,036930,주성엔지니어링,42.1,51,0.0,85,0,0,0,43.0,15,15,1,10.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,0,10,1,8.87,9.35
2026-06-25,006120,SK디스커버리,42.1,52,0.0,85,0,1,1,54.9,0,15,1,9.8,20,1,10,10,1,0,15,0,0,10,1,10,10,1,6.0,10,1,0,10,1,0.1,-2.22
2026-06-25,298040,효성중공업,42.0,53,0.0,85,1,0,0,41.6,12,15,1,9.7,20,1,10,10,1,0,15,0,0,10,1,0,10,1,4.0,10,1,0,10,1,-4.97,-18.72
2026-06-25,489460,바이오비쥬,41.6,54,0.0,85,0,0,1,41.7,0,15,1,12.4,20,1,10,10,1,0,15,0,0,10,1,10,10,1,3.0,10,1,0,10,1,11.31,0.82
2026-06-25,204270,제이앤티씨,40.9,55,0.0,85,0,1,1,50.6,4,15,1,14.8,20,1,10,10,1,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-16.89,-12.36
2026-06-25,278470,에이피알,40.7,56,0.0,85,0,0,0,47.3,8,15,1,14.6,20,1,10,10,1,0,15,0,0,10,1,0,10,1,0.0,10,1,2,10,1,-0.66,-0.26
2026-06-25,039030,이오테크닉스,40.6,57,0.0,85,1,0,0,48.9,8,15,1,12.5,20,1,10,10,1,0,15,0,0,10,1,0,10,1,4.0,10,1,0,10,1,-16.67,-24.63
2026-06-25,141080,리가켐바이오,40.0,58,0.0,75,0,1,1,54.4,8,15,1,16.0,20,1,0,10,0,0,15,0,0,10,1,0,10,1,6.0,10,1,0,10,1,-17.97,-27.28
